"Customer";"Location";"All Time Work";"Number of sensors";"TempSen";"HumpSen";"LightSen";"AcousticsSen";"AccSen";"GyrSen";"MagSen";"Power";"Wi-Fi";"BT";"JTAG";"Board";"iOSapp";"AndroidApp";"DataGetParammetrs"
"Iot_Fanuc_23";"Place/41";884512842;36;49;41;4739;22;483;34;66;"3";"no";"no";"no";"ESP8266";"no";"no";"2020-02-14"
"PLC_IoTSiemens16";"Room:25";195465947;34;22;85;8076;73;2883;50;49;"3";"yes";"yes";"no";"STM";"no";"yes";"2019-01-24"
"CustomerVersaIoT.19";"Room.40";147684837;17;20;50;9924;92;2921;53;70;"3";"no";"yes";"yes";"ESP8266";"yes";"no";"2019-11-08"
"u_CISS Bosch4";"Room6";378263636;13;41;94;6078;61;2919;34;61;"3";"no";"yes";"no";"ESP32";"yes";"no";"2020-01-25"
"u_SensXiom#16";"Room35";211765353;37;23;61;5236;23;-2426;29;83;"5";"no";"yes";"no";"ESP8266";"no";"yes";"2020-02-28"
"PLC_SensXiom16";"Workshop.7";18338579;39;21;80;9357;27;-2204;66;97;"5";"no";"yes";"yes";"ESP8266";"yes";"yes";"2019-07-14"
"machineIoTSiemens_17";"Station/19";772416456;21;37;72;7344;98;-2153;57;85;"3";"no";"no";"no";"STM32";"no";"yes";"2020-08-13"
"CustomerIIoT_23";"Department40";709605117;30;3;89;6517;50;-1592;52;57;"220";"no";"yes";"yes";"ESP32";"yes";"yes";"2019-03-23"
"machineOSISoftIoT-3";"Department#24";214019697;4;52;47;7848;93;-100;19;48;"220";"yes";"no";"yes";"ESP8266";"no";"yes";"2019-05-03"
"machineIIoT/7";"Workshop:41";876281329;3;8;60;3415;59;-2283;88;45;"220";"yes";"yes";"no";"STM32";"yes";"yes";"2018-11-08"
"PLC_OSISoftIoT_14";"Place3";823798039;2;6;69;4164;100;2566;77;85;"3";"yes";"yes";"yes";"STM";"no";"yes";"2020-05-17"
"Iot_XDK#15";"Place26";302172296;22;2;94;9133;96;-2421;77;79;"3";"yes";"yes";"no";"STM32";"no";"yes";"2019-05-25"
"PLC_CNC:18";"Room.26";588371621;8;22;56;5623;93;-2732;61;52;"5";"no";"yes";"yes";"ESP8266";"no";"yes";"2019-01-25"
"PLCXDK Bosch.21";"Room.27";580652327;20;29;54;6123;19;492;28;92;"3";"no";"no";"no";"ESP8266";"yes";"no";"2020-04-26"
"CustomerBosch:16";"Place:15";802579088;32;52;53;5755;49;1846;56;19;"5";"yes";"yes";"yes";"ESP8266";"yes";"yes";"2019-04-16"
"Iot_Festo-1";"Room_6";410562130;12;8;40;1320;71;2362;75;20;"3";"yes";"yes";"yes";"ESP32";"no";"yes";"2019-08-11"
"u_GPDI5122";"Room-20";796171946;45;13;34;2278;69;1192;98;65;"220";"yes";"no";"no";"ESP8266";"yes";"no";"2020-07-05"
"Iot_19";"Room28";880938736;46;47;68;7148;36;2686;99;87;"5";"no";"yes";"no";"ESP32";"no";"yes";"2019-03-08"
"u_OSISoftIoT:3";"Workshop:21";596353504;24;10;81;3613;46;630;66;40;"5";"no";"yes";"no";"ESP8266";"yes";"no";"2019-07-12"
"Iot_XDK/11";"Room19";28916234;41;11;100;3747;27;1435;46;82;"5";"no";"yes";"no";"STM32";"yes";"no";"2019-09-22"
"PLCIIoT9";"Room-14";577156774;49;11;71;198;40;2856;45;62;"220";"no";"yes";"yes";"ESP32";"yes";"no";"2020-07-21"
"PLCGPDI513";"Room:36";340537522;36;35;42;4275;39;-2860;65;88;"5";"no";"yes";"yes";"ESP8266";"no";"yes";"2018-12-14"
"CustomerIoTSiemens:9";"Place/19";180889306;38;12;39;3537;52;-2978;45;89;"5";"yes";"yes";"yes";"ESP32";"yes";"no";"2019-01-13"
"PLC_VersaIoT_9";"Place#41";133225604;39;4;78;5959;94;-1386;17;79;"5";"no";"no";"yes";"ESP32";"yes";"no";"2020-06-26"
"Iot_21";"Department:38";634456131;17;37;38;2861;87;-1039;39;39;"5";"no";"no";"no";"ESP8266";"no";"no";"2019-02-17"
"CustomerVersaIoT_23";"Room.10";365860988;3;19;50;8774;67;-1494;82;53;"5";"yes";"no";"yes";"ESP32";"no";"no";"2020-08-21"
"machineFesto_3";"Workshop.39";277620217;30;5;53;9317;38;-2474;41;96;"5";"yes";"no";"no";"STM";"no";"yes";"2020-04-20"
"u_Siemens13";"Department:11";502292313;36;13;86;5875;92;1050;91;81;"3";"yes";"no";"no";"ESP8266";"yes";"no";"2019-04-14"
"PLC19";"Department/23";572795906;19;48;48;659;38;-2687;62;21;"220";"no";"no";"yes";"ESP32";"yes";"no";"2018-12-01"
"PLC_CNC#23";"Place_18";896626008;42;37;32;6680;55;2454;46;54;"5";"yes";"yes";"no";"ESP32";"yes";"no";"2020-07-22"
"u_VersaIoT/9";"Station3";350696227;13;-3;86;1153;55;-148;70;67;"3";"yes";"no";"yes";"ESP8266";"no";"no";"2020-01-15"
"PLC_FanucIoT/21";"Station:21";533239513;3;9;42;4787;70;1359;80;99;"220";"yes";"no";"yes";"STM";"yes";"yes";"2020-03-02"
"Iot_NewGenIoT3";"Room.5";165269793;47;48;79;5371;37;352;19;76;"5";"yes";"no";"no";"STM32";"yes";"no";"2020-10-02"
"machineCNC20";"Station36";380379126;16;-3;85;4745;97;1;73;30;"3";"yes";"no";"yes";"ESP32";"yes";"yes";"2020-10-23"
"PLC-12";"Station10";867092396;13;9;82;701;75;-1006;21;34;"5";"yes";"yes";"yes";"STM";"no";"yes";"2019-12-15"
"Iot_IIoT-1";"Place-6";776121296;23;54;84;2896;97;-2775;40;75;"220";"yes";"yes";"yes";"ESP8266";"no";"yes";"2020-02-06"
"CustomerXDK.9";"Room26";834201306;40;25;25;770;82;121;40;59;"3";"no";"no";"no";"ESP8266";"no";"yes";"2020-04-07"
"PLCSensXiom_9";"Workshop-24";830939613;1;36;40;8530;29;965;19;86;"3";"yes";"yes";"no";"ESP8266";"no";"yes";"2018-12-23"
"Iot_CISS Bosch#17";"Workshop:42";875451240;34;52;93;8846;36;-37;49;29;"5";"no";"yes";"no";"ESP32";"yes";"yes";"2018-11-16"
"u_IoTSiemens:12";"Place:6";327030270;47;47;27;5509;71;-1937;45;94;"3";"no";"yes";"no";"ESP8266";"yes";"yes";"2019-01-31"
"PLC_IIoT_18";"Station30";316139215;4;23;38;3290;67;-3024;88;24;"5";"yes";"no";"no";"STM32";"no";"yes";"2020-03-03"
"Iot_GPDI51_4";"Station_2";187891850;31;20;84;4520;17;-2108;73;64;"3";"no";"yes";"yes";"ESP8266";"no";"no";"2019-03-22"
"Iot_XDK Bosch#20";"Department/6";533531196;39;39;70;2601;68;2420;49;31;"3";"no";"yes";"no";"ESP32";"yes";"yes";"2020-02-09"
"machineGPDI51:22";"Workshop40";748164634;31;2;75;690;35;2562;96;94;"3";"no";"no";"yes";"STM";"no";"yes";"2020-08-01"
"PLCBosch7";"Workshop34";392515568;25;40;44;5800;20;2012;70;40;"5";"yes";"no";"yes";"STM32";"yes";"no";"2020-01-17"
"machineIIoT:8";"Department17";597407137;14;24;94;8697;30;283;31;45;"3";"no";"no";"yes";"ESP8266";"yes";"no";"2019-01-27"
"PLC_FestoR267#12";"Department_9";690608023;5;23;90;8374;56;-2763;43;54;"5";"no";"no";"yes";"STM32";"no";"yes";"2019-08-26"
"machineBosch:22";"Workshop26";198371179;22;37;69;6945;100;-116;44;98;"3";"no";"no";"yes";"STM";"no";"yes";"2019-01-06"
"machineFesto#13";"Department_9";243719578;37;51;70;3140;67;2733;38;100;"5";"no";"yes";"yes";"ESP32";"yes";"yes";"2019-08-10"
"Iot_FanucIoT.7";"Station17";675059012;6;9;61;308;65;2098;46;38;"3";"no";"yes";"yes";"ESP32";"yes";"yes";"2020-08-04"
"PLC_IoT_11";"Place19";438285865;5;39;29;2265;60;1996;96;17;"3";"yes";"no";"yes";"ESP8266";"yes";"no";"2019-01-25"
"PLCCNC.4";"Workshop.39";751287905;34;27;53;5265;33;-1337;93;73;"3";"yes";"yes";"yes";"ESP8266";"yes";"no";"2018-11-24"
"CustomerCISS Bosch/21";"Workshop.25";172326010;29;7;69;5193;77;2524;65;83;"5";"no";"yes";"yes";"ESP8266";"yes";"no";"2020-02-09"
"machineFanuc13";"Department#32";731645223;17;44;55;9577;17;1145;94;24;"3";"yes";"yes";"yes";"STM32";"yes";"yes";"2018-11-12"
"u_CISS Bosch.23";"Workshop:11";658920838;33;3;83;7895;40;-162;48;65;"5";"no";"yes";"yes";"STM32";"no";"no";"2019-03-27"
"machineCISS Bosch_2";"Station:39";390974552;27;28;92;7075;83;-619;41;51;"5";"no";"yes";"yes";"STM";"no";"no";"2019-03-19"
"PLCCNC4";"Department#25";316341055;27;21;40;4610;71;-2908;96;97;"5";"no";"no";"yes";"STM";"no";"no";"2020-05-06"
"PLC_NewGenIoT21";"Station#34";564292733;8;11;75;7578;97;2044;37;40;"220";"yes";"no";"no";"STM32";"yes";"yes";"2019-01-31"
"Iot_IIoT#5";"Room4";244255139;39;53;32;8045;100;-2378;19;32;"5";"yes";"no";"yes";"STM32";"no";"no";"2019-11-03"
"PLC_OSISoftIoT-18";"Station:22";521016747;38;37;26;7694;32;-2638;88;20;"3";"no";"no";"yes";"ESP32";"yes";"no";"2019-04-08"
"Iot_Fanuc.17";"Place31";791081165;3;-2;67;7228;55;-424;89;62;"220";"yes";"yes";"yes";"ESP32";"no";"no";"2020-05-13"
"Iot_Bosch-12";"Department.11";233487396;38;2;51;1742;20;-287;88;17;"5";"no";"no";"yes";"STM32";"yes";"yes";"2020-07-09"
"u_NewGenIoT_5";"Place/23";541227488;7;0;29;4247;46;-289;23;99;"220";"no";"no";"yes";"STM32";"no";"no";"2018-12-13"
"PLCOSISoftIoT:8";"Department.15";794063151;49;-3;41;9751;41;1763;72;89;"5";"yes";"yes";"no";"ESP32";"yes";"no";"2020-10-23"
"machineIoT-1";"Station:10";489398134;2;18;73;4469;34;1771;27;81;"220";"no";"yes";"yes";"ESP32";"yes";"no";"2020-04-06"
"CustomerOSISoftIoT10";"Room-16";114756212;13;46;38;4320;90;-1499;40;37;"3";"yes";"yes";"no";"STM32";"yes";"yes";"2018-11-13"
"PLC_IIoT#16";"Department-39";147476319;14;32;89;9373;52;2390;96;77;"5";"no";"no";"yes";"STM";"yes";"yes";"2019-12-23"
"machineXDK Bosch/10";"Room:16";804127455;46;44;67;3105;27;2520;47;82;"220";"yes";"no";"no";"ESP32";"no";"no";"2019-09-22"
"PLCCISS Bosch#4";"Department/5";689278309;16;38;43;8317;54;-2279;39;75;"5";"no";"yes";"no";"STM";"no";"yes";"2020-02-21"
"machineSensXiom_13";"Station/35";498932346;29;29;52;3817;56;-1641;89;18;"3";"yes";"no";"yes";"ESP32";"yes";"yes";"2019-01-13"
"PLCIoT.21";"Department3";254173265;49;27;80;209;53;-1202;29;52;"3";"yes";"no";"yes";"ESP8266";"yes";"no";"2020-08-06"
"PLCCISS Bosch.7";"Workshop_18";638689110;9;36;60;6692;78;-950;57;18;"3";"no";"no";"yes";"STM";"no";"no";"2019-05-16"
"PLC_Festo16";"Place22";400091545;5;36;34;5543;53;-2267;90;61;"5";"no";"yes";"no";"ESP8266";"yes";"no";"2018-12-20"
"PLCFesto10";"Station/5";888435281;14;36;62;8534;30;2499;35;59;"5";"yes";"yes";"no";"STM";"yes";"yes";"2019-04-16"
"u_FanucIoT.4";"Department#10";584054554;19;34;45;6423;64;1627;78;58;"220";"yes";"no";"no";"ESP8266";"yes";"no";"2018-12-21"
"Iot_VersaIoT/7";"Place36";234167593;10;41;38;9242;36;2108;81;38;"3";"yes";"no";"no";"ESP8266";"no";"yes";"2020-03-12"
"machineSiemens-1";"Station/26";367467153;6;38;78;622;55;-2443;88;97;"220";"no";"no";"yes";"ESP8266";"no";"yes";"2019-06-17"
"machineIoTSiemens#9";"Place5";307677332;7;41;43;6522;45;1460;82;27;"3";"yes";"yes";"no";"ESP8266";"no";"no";"2019-07-26"
"u_VersaIoT.23";"Workshop/38";266445818;16;24;38;9061;95;2977;23;38;"5";"yes";"yes";"yes";"STM";"yes";"yes";"2019-09-30"
"CustomerFestoR267.21";"Station11";66459747;8;45;87;1894;30;-478;96;86;"3";"no";"no";"no";"ESP8266";"yes";"no";"2019-03-16"
"Iot_VersaIoT#16";"Room_11";604326085;35;53;51;3191;27;16;25;36;"3";"yes";"yes";"yes";"STM";"no";"no";"2018-12-13"
"machineCISS Bosch:8";"Place.18";606489317;5;6;82;762;18;2446;36;58;"5";"yes";"yes";"yes";"ESP8266";"yes";"yes";"2019-11-22"
"PLCFanuc#18";"Room-18";203743082;13;1;82;8923;91;2614;45;91;"3";"yes";"no";"no";"STM";"yes";"no";"2019-10-24"
"PLC_FestoR267/9";"Place-21";48250820;49;38;62;6219;43;1152;25;92;"3";"yes";"no";"yes";"ESP32";"yes";"no";"2018-11-26"
"PLC_NewGenIoT14";"Station_41";827208141;41;44;45;7999;85;325;78;28;"5";"no";"yes";"no";"ESP32";"no";"yes";"2020-02-02"
"machineBosch_2";"Place-2";528834652;35;54;50;2626;84;-2746;94;97;"3";"no";"yes";"no";"ESP8266";"yes";"yes";"2019-01-13"
"CustomerFanucIoT/8";"Workshop_22";310964500;47;21;89;698;86;-1808;61;62;"5";"no";"no";"yes";"STM";"yes";"yes";"2020-04-22"
"machineGPDI51:15";"Place:13";606356841;41;43;80;2945;52;-2184;74;29;"3";"yes";"no";"yes";"STM";"no";"no";"2019-08-26"
"PLCFanucIoT-15";"Department30";206567978;34;27;83;5864;39;1502;38;44;"3";"yes";"no";"yes";"ESP8266";"yes";"yes";"2019-03-30"
"u_FanucIoT:2";"Workshop_31";376691509;33;1;89;9091;17;-2190;89;66;"3";"no";"no";"no";"ESP8266";"yes";"yes";"2019-05-17"
"CustomerNewGenIoT/9";"Place/5";205288105;42;38;47;5023;23;1517;52;72;"220";"no";"yes";"yes";"STM32";"yes";"no";"2019-08-01"
"u_12";"Station_12";68855290;3;13;52;3976;76;109;18;92;"3";"no";"no";"yes";"ESP32";"yes";"yes";"2020-09-28"
"machineVersaIoT/8";"Room.38";766718765;1;50;84;4034;82;-739;81;74;"5";"no";"no";"yes";"ESP32";"no";"yes";"2020-05-17"
"machineIIoT:8";"Room_36";407802460;14;33;65;8490;51;1875;30;62;"5";"yes";"no";"yes";"ESP8266";"yes";"no";"2019-10-27"
"u_GPDI51_14";"Department:14";301259460;34;38;73;8517;39;-1442;33;73;"5";"yes";"yes";"yes";"STM";"yes";"no";"2020-08-08"
"PLC_FestoR2671";"Department_17";45558445;39;31;68;7085;34;-965;50;99;"5";"yes";"yes";"yes";"STM";"no";"no";"2020-09-26"
"PLC_CNC#13";"Workshop:35";640945770;7;36;83;3404;63;-652;41;56;"3";"no";"yes";"no";"ESP32";"yes";"yes";"2020-10-09"
"u_FanucIoT_2";"Station#7";566777929;48;40;51;5661;29;2990;84;98;"5";"no";"yes";"yes";"STM32";"yes";"yes";"2020-01-12"
"u_SensXiom:5";"Department.25";353116781;37;48;29;3849;81;1507;22;89;"5";"yes";"yes";"no";"ESP8266";"no";"no";"2019-03-07"
"machineFesto/11";"Station-36";624552805;22;41;61;2442;53;311;91;18;"3";"yes";"yes";"yes";"STM32";"yes";"no";"2020-04-20"
"u_VersaIoT_6";"Station-24";64897928;22;48;68;645;54;461;22;73;"5";"yes";"no";"yes";"STM";"no";"no";"2020-04-01"
"Iot_GPDI51.21";"Place-9";882472987;7;35;27;5932;25;1893;41;20;"5";"no";"no";"no";"ESP32";"no";"no";"2019-04-02"
"CustomerFestoR267-12";"Workshop:35";853958906;23;-2;44;6871;95;-696;67;52;"3";"no";"yes";"yes";"STM";"yes";"no";"2020-06-14"
"u_IIoT.9";"Room:15";215455984;16;4;78;6111;33;2604;74;90;"5";"no";"yes";"yes";"ESP8266";"no";"no";"2018-12-11"
"PLCIIoT21";"Station-30";165713811;2;15;80;4001;82;214;48;46;"5";"yes";"yes";"no";"STM32";"yes";"yes";"2020-06-30"
"machineFestoR267:3";"Department#40";317196806;49;11;52;2705;64;-729;17;46;"220";"no";"yes";"no";"ESP8266";"no";"no";"2020-04-04"
"CustomerSiemens/11";"Station#29";152087585;28;11;31;4302;70;1388;25;34;"5";"yes";"no";"yes";"ESP32";"no";"no";"2019-02-26"
"machineFanuc15";"Room20";343373022;28;46;61;9830;43;2892;27;90;"3";"no";"no";"yes";"ESP32";"no";"no";"2020-08-13"
"PLC_IoTSiemens_5";"Station-26";178252402;30;19;83;1922;60;-2134;95;24;"3";"no";"no";"no";"STM32";"no";"no";"2019-03-01"
"machineOSISoftIoT:15";"Station39";759196260;46;45;72;9109;55;688;29;18;"3";"yes";"yes";"no";"ESP8266";"yes";"yes";"2019-07-19"
"PLCVersaIoT-22";"Place-4";119337438;3;18;51;9849;60;1893;72;92;"220";"yes";"no";"no";"ESP32";"no";"no";"2019-12-12"
"PLCFestoR26716";"Workshop_8";4974113;42;21;100;3485;92;2075;26;90;"220";"no";"no";"yes";"ESP8266";"yes";"no";"2019-05-09"
"CustomerIoTSiemens#15";"Station_21";524565662;8;21;32;3303;60;1364;84;78;"3";"yes";"yes";"yes";"ESP8266";"no";"no";"2019-01-26"
"u_XDK-8";"Department/41";45926490;47;34;30;7465;34;-1678;46;82;"220";"yes";"no";"no";"ESP8266";"no";"no";"2020-02-02"
"machineFanuc/12";"Department5";894921301;11;12;62;3357;64;2298;91;58;"5";"yes";"yes";"yes";"ESP8266";"no";"yes";"2020-10-11"
"PLC_FanucIoT.3";"Workshop_9";177953050;34;27;66;9894;96;-1188;86;25;"3";"yes";"yes";"yes";"STM";"no";"yes";"2019-10-05"
"PLC_Festo#16";"Department13";354264392;46;6;46;2453;99;2372;99;50;"5";"yes";"yes";"no";"ESP32";"no";"yes";"2020-03-26"
"PLCXDK Bosch8";"Workshop/13";184471489;37;45;77;751;77;2784;49;95;"5";"yes";"no";"yes";"STM";"no";"no";"2019-03-11"
"machineNewGenIoT7";"Station-31";208024241;11;19;49;7336;77;3027;28;94;"5";"no";"yes";"no";"ESP8266";"no";"no";"2018-11-06"
"Iot_XDK Bosch#9";"Place10";349972164;15;33;99;610;99;863;94;49;"3";"no";"yes";"yes";"STM32";"yes";"yes";"2019-10-28"
"PLC_IoTSiemens:1";"Room:27";234886740;13;17;85;8581;40;-95;53;31;"5";"yes";"no";"yes";"ESP8266";"no";"no";"2020-04-08"
"CustomerCNC16";"Room14";390726808;32;40;88;728;84;-1990;29;58;"3";"yes";"yes";"yes";"ESP32";"yes";"no";"2019-09-10"
"Iot_GPDI51/2";"Department:21";600365936;28;23;31;6035;97;-2001;75;52;"3";"yes";"no";"yes";"STM32";"no";"yes";"2020-09-25"
"u_CISS Bosch-12";"Station/6";592467134;4;25;77;4727;50;1303;23;71;"5";"no";"no";"no";"ESP32";"no";"yes";"2020-01-12"
"Iot_FanucIoT-12";"Workshop.32";599591;22;-1;68;1978;39;1151;62;55;"5";"no";"yes";"no";"ESP8266";"yes";"yes";"2020-09-05"
"PLC_CISS Bosch15";"Department.17";91707788;32;4;55;8423;36;-113;91;93;"3";"no";"yes";"no";"STM32";"yes";"no";"2019-11-26"
"u_Fanuc#22";"Workshop.2";685339050;21;48;98;9564;18;-2735;62;74;"5";"no";"yes";"no";"STM32";"no";"no";"2020-10-08"
"CustomerNewGenIoT#3";"Workshop-39";344689474;3;37;66;8518;68;-1900;98;50;"5";"yes";"yes";"yes";"ESP32";"no";"yes";"2019-06-25"
"u_Siemens.21";"Place-34";608948855;9;-1;70;1750;29;2347;91;52;"3";"yes";"no";"yes";"STM";"no";"no";"2020-03-14"
"PLCFanuc1";"Department-14";375585771;29;21;41;858;55;1106;25;56;"5";"yes";"yes";"no";"ESP32";"no";"no";"2019-07-31"
"PLC_XDK11";"Department39";279794633;8;44;92;4958;93;-1187;74;95;"5";"yes";"no";"no";"ESP32";"no";"no";"2019-08-24"
"u_IIoT.2";"Station17";103512476;8;50;48;8140;21;-2732;48;68;"5";"no";"no";"no";"ESP32";"no";"yes";"2020-08-07"
"PLCFanuc/1";"Room26";445831104;14;-2;42;8830;54;2429;71;100;"5";"yes";"no";"yes";"STM32";"no";"yes";"2020-03-20"
"PLCGPDI51:19";"Station#42";728566954;38;13;36;7831;37;-1440;26;97;"5";"no";"no";"yes";"STM32";"no";"no";"2019-05-09"
"u_FanucIoT.6";"Department.26";406287022;11;3;34;5136;27;-2517;25;33;"220";"no";"no";"no";"STM";"yes";"no";"2019-02-23"
"PLCFestoR26716";"Workshop40";512514296;14;16;84;3522;54;-3074;28;89;"220";"yes";"no";"yes";"ESP8266";"yes";"yes";"2020-01-05"
"machineFanucIoT#5";"Place/32";402398661;11;49;36;7859;31;-2197;71;65;"5";"no";"yes";"no";"STM32";"no";"yes";"2020-04-15"
"PLC_Siemens7";"Room:34";497522858;4;53;80;9118;44;-2472;27;46;"5";"yes";"yes";"yes";"STM32";"yes";"no";"2018-11-05"
"CustomerIIoT2";"Station.14";102372093;49;39;31;3514;49;-2793;91;67;"5";"yes";"no";"no";"STM";"no";"no";"2019-10-17"
"CustomerVersaIoT/20";"Room.30";88639089;31;40;93;7752;33;-2019;32;43;"5";"yes";"no";"yes";"ESP32";"yes";"no";"2020-05-24"
"PLC_IIoT#4";"Place#35";602456701;13;35;92;8516;88;3094;70;28;"5";"yes";"yes";"no";"ESP8266";"yes";"no";"2018-12-27"
"CustomerSiemens-6";"Room#24";349223017;4;23;67;492;78;-2572;98;29;"220";"no";"yes";"no";"ESP8266";"no";"yes";"2019-07-14"
"PLC_VersaIoT-22";"Room.15";882924678;12;35;50;9448;91;1333;41;30;"220";"no";"no";"yes";"ESP8266";"no";"yes";"2020-05-23"
"Iot_Bosch1";"Workshop#7";387859540;4;36;68;366;90;-2617;36;72;"5";"no";"yes";"yes";"STM32";"no";"no";"2018-12-01"
"Iot_CNC4";"Room#25";436509223;19;17;78;4037;21;1806;37;61;"5";"yes";"yes";"yes";"STM";"yes";"yes";"2019-12-23"
"u_NewGenIoT/2";"Room-30";585069359;46;11;72;6206;87;-2808;39;50;"3";"yes";"no";"yes";"ESP8266";"no";"yes";"2019-06-02"
"machineVersaIoT_5";"Workshop:22";507648285;47;15;77;3848;87;-2360;26;23;"220";"yes";"yes";"yes";"STM";"no";"no";"2019-02-08"
"machineOSISoftIoT#4";"Workshop:8";656497814;3;5;94;3959;34;132;62;98;"3";"no";"no";"yes";"STM32";"yes";"no";"2019-05-01"
"PLC_FanucIoT5";"Room_25";63378152;1;16;88;8485;71;571;31;17;"5";"no";"yes";"no";"STM";"yes";"no";"2020-06-09"
"u_Bosch_19";"Workshop16";64476698;44;36;97;9213;22;-160;61;59;"3";"yes";"yes";"yes";"ESP32";"yes";"yes";"2019-11-05"
"machineGPDI517";"Workshop_24";343011611;8;21;31;5988;59;37;39;75;"3";"no";"yes";"yes";"STM";"yes";"yes";"2019-07-27"
"CustomerCISS Bosch#18";"Department14";691856222;11;21;28;3035;96;23;25;67;"5";"yes";"yes";"no";"STM";"no";"no";"2020-02-12"
"PLC_CNC16";"Station-15";208623124;27;8;82;8693;27;2257;31;76;"5";"no";"no";"yes";"ESP8266";"yes";"no";"2019-06-07"
"PLC_IoT/15";"Place:25";147551922;40;30;56;3676;28;2990;83;27;"3";"yes";"no";"no";"ESP8266";"no";"no";"2020-04-02"
"machineGPDI51-1";"Station14";883805797;37;13;62;94;60;446;36;36;"220";"no";"no";"no";"ESP32";"yes";"yes";"2019-08-01"
"PLC#16";"Place-14";498481554;4;44;61;3151;89;-1709;63;26;"3";"yes";"no";"yes";"ESP32";"no";"no";"2020-01-28"
"machineCNC-15";"Workshop-41";61443296;32;36;63;3870;82;407;80;62;"220";"no";"no";"yes";"STM";"no";"no";"2020-09-18"
"machineNewGenIoT.8";"Station41";434192176;11;27;94;2326;18;-150;32;66;"3";"no";"yes";"yes";"STM";"yes";"yes";"2020-03-02"
"machineVersaIoT#4";"Workshop:2";229152973;46;29;85;2597;80;-2552;56;71;"5";"no";"yes";"no";"ESP8266";"no";"no";"2020-08-20"
"Iot_FanucIoT_12";"Department:14";459722689;48;45;78;3142;30;-766;57;34;"5";"no";"yes";"no";"STM32";"no";"yes";"2020-02-21"
"Iot_FestoR267.8";"Workshop_21";144194624;43;42;77;5390;49;1821;68;38;"5";"yes";"no";"yes";"STM";"yes";"no";"2019-02-06"
"CustomerXDK-22";"Department#38";746863725;4;53;38;4807;81;2119;24;76;"3";"no";"yes";"no";"ESP32";"yes";"no";"2020-05-04"
"Iot_FestoR267:13";"Department:19";779935316;30;16;79;2925;18;-1375;46;33;"220";"no";"no";"yes";"ESP32";"yes";"no";"2019-06-25"
"machineIIoT_20";"Department_21";176498593;28;38;43;8882;29;2166;28;42;"3";"no";"yes";"yes";"ESP32";"no";"no";"2019-08-24"
"u_IIoT-22";"Station#3";581569554;19;35;78;6339;58;1770;69;86;"220";"no";"no";"yes";"ESP8266";"yes";"yes";"2020-05-30"
"PLCOSISoftIoT-14";"Room-9";564674997;17;4;77;418;94;993;62;33;"3";"no";"no";"no";"ESP8266";"yes";"yes";"2019-09-13"
"PLCVersaIoT_19";"Room_38";414219714;6;35;27;2437;94;-1226;23;64;"5";"no";"no";"yes";"STM";"yes";"no";"2020-07-31"
"PLCFestoR267.22";"Room#9";40726210;36;5;42;313;29;-1481;54;40;"3";"no";"no";"no";"STM32";"yes";"yes";"2020-03-15"
"PLCFanucIoT_23";"Department11";798084842;38;29;59;3456;78;-187;39;60;"3";"yes";"yes";"no";"ESP8266";"no";"no";"2018-12-28"
"Iot_FanucIoT#8";"Room.37";382316566;9;46;45;5444;73;-2674;50;20;"5";"no";"no";"no";"STM";"no";"yes";"2018-10-28"
"PLCVersaIoT_19";"Workshop.41";780667202;34;8;82;8583;52;-2264;25;71;"220";"yes";"no";"no";"ESP8266";"no";"no";"2020-01-31"
"Iot_Bosch.14";"Room17";447560216;27;9;60;8095;75;-1327;75;90;"3";"no";"no";"yes";"STM";"no";"yes";"2019-03-25"
"PLC_CNC18";"Station.3";46471429;36;42;44;6645;51;-2983;28;54;"5";"no";"no";"no";"STM";"yes";"yes";"2020-04-21"
"u_IoTSiemens6";"Place/31";862921855;7;12;51;2591;36;710;55;33;"3";"yes";"yes";"no";"STM";"no";"yes";"2019-07-13"
"Iot_SensXiom.2";"Room-8";230786102;33;15;30;3788;59;-2316;99;41;"5";"no";"no";"no";"ESP8266";"yes";"no";"2019-02-28"
"machineIoT7";"Station/16";411581706;44;39;87;9283;18;63;75;27;"220";"yes";"no";"yes";"STM32";"no";"yes";"2019-04-30"
"machineNewGenIoT8";"Department24";584658111;34;49;33;2278;77;2229;45;95;"3";"no";"no";"yes";"STM";"no";"yes";"2019-04-18"
"Iot_FanucIoT:15";"Workshop.24";155249907;31;22;37;5342;72;-1896;58;37;"3";"yes";"yes";"no";"ESP8266";"no";"yes";"2020-03-05"
"u_FestoR2676";"Department-7";718469997;25;32;85;6804;42;-3019;97;81;"5";"no";"yes";"yes";"ESP32";"no";"yes";"2019-10-10"
"Iot_CISS Bosch_17";"Room16";55185648;22;36;56;3328;91;1362;18;49;"3";"no";"yes";"yes";"STM";"yes";"no";"2019-08-17"
"CustomerFestoR2674";"Workshop_18";111631827;38;32;48;7638;20;-1317;89;72;"3";"no";"yes";"no";"ESP32";"no";"no";"2020-04-30"
"PLC_CNC-23";"Department.24";306466366;3;7;30;203;70;2979;92;59;"220";"no";"no";"yes";"ESP32";"yes";"yes";"2020-09-05"
"machineIoT_19";"Department:31";220510628;14;37;42;4956;44;439;82;20;"3";"no";"no";"no";"STM32";"no";"yes";"2020-04-02"
"Iot_IoTSiemens2";"Station#30";276148646;49;52;31;4773;70;-2463;47;68;"5";"no";"no";"yes";"ESP8266";"no";"yes";"2020-01-11"
