"Customer";"Location";"All Time Work";"Number of sensors";"TempSen";"HumpSen";"LightSen";"AcousticsSen";"AccSen";"GyrSen";"MagSen";"Power";"Wi-Fi";"BT";"JTAG";"Board";"iOSapp";"AndroidApp";"DataGetParammetrs"
"CustomerSiemens.17";"";291765056;3;39;100;3619;50;-116;57;72;"5";"";"
";"да";"ЕSP8266";"NO";"--";"2018-04-02"
"u_GPDI51_3";"Place/5";853768839;49;23;93;8866;64;-520;83;71;"3";"";"0";"Да";"ЕSP8266";"--";"NO";"2018-12-04"
"PLC_IoT12";"";607383786;46;30;59;2106;25;3048;73;75;"3";"";"ЂСЏР¶Рµ";" ";";";"+";"-";"2018-02-12"
"CustomerCNC12";"Station#27";498618256;33;7;68;3594;38;-1051;99;24;"5";"";"--";"--";";";"no info";"1";"2018-10-05"
"u_:8";"Department/19";102904218;29;44;27;5436;41;-3020;79;25;"3";"1";"no";"Да";";";"YES";"да";"2018-02-15"
"PLC_CNC19";"";698345612;6;14;64;8221;22;-1513;35;53;"5";"";"Да";"1";"STM";"+";"yes";"2020-07-27"
"CustomerNewGenIoT3";"Room.5";346460908;11;46;78;415;76;363;41;96;"220";"";"1";"No Information";"STM";"NO";"нет";"2019-02-06"
"Iot_Bosch18";"Room.2";672581629;25;25;38;1828;39;877;100;100;"220";"-";"YES";"нет";"ESP32";"yes";"1";"2019-04-24"
"CustomerCISS Bosch_7";"";145612682;12;12;44;2127;52;-457;30;99;"220";"";"No information";"Да";"ESP32";"yes";"ЂСЏР¶Рµ";"2019-09-04"
"machineSensXiom_21";"Station_31";648537151;41;-3;40;1136;22;2793;56;95;"3";"yes";"No Information";"Нет";"ESP8266";"0";"нет";"2018-08-03"
"PLCCISS Bosch22";"Department/13";592864241;21;19;27;8169;21;174;74;39;"3";"";"1";"yes";"ESP32";"Нет";"no";"2018-01-29"
"PLCCISS Bosch5";"";763789553;1;38;72;8339;75;2938;55;97;"220";"";"1";"No Information";"ESP32";"-";"N/I";"2019-12-18"
"CustomerIIoT.2";"";620744550;47;13;34;5075;19;-388;72;35;"5";"нет";"0";"апр";"ESP8266";"да";"N/I";"2019-10-22"
"CustomerBosch-19";"Room_37";834795536;3;-2;81;4908;24;324;31;42;"5";"";"ЂСЏР¶Рµ";"-";",";"+";"апр";"2017-12-27"
"Iot_SensXiom/21";"Station_8";5224603;12;27;72;7660;51;-3041;33;73;"3";"+";"NO";"yes";"STM";"no";"ЂСЏР¶Рµ";"2020-05-10"
"machineSensXiom12";"Department/6";164927897;26;40;57;1941;56;408;43;88;"5";"no info";"-";" ";"ЕSP8266";"NO;";"0";"2018-04-01"
"PLC_CISS Bosch3";"Workshop11";82219972;29;19;32;4540;76;1413;32;70;"3";"
";"yes";"
";";";"1";"0";"2020-10-17"
"Iot_XDK#1";"Department/13";721797734;14;25;53;4807;58;-683;50;47;"220";"yes";"N/I";"Да";";";"no";"N/I";"2019-06-26"
"Iot_Bosch.11";"Department:25";568353994;12;28;89;6349;63;-73;87;86;"5";"";"Нет";"Нет";"ЕSP8266";"no";"no info";"2018-09-01"
"machineFanucIoT19";"Room-32";816076454;41;39;39;4572;67;889;66;40;"3";"
";"no info";"апр";"ESP ";"YES";"No Information";"2018-12-05"
"u_IoT8";"";127730072;15;33;70;3140;67;2733;39;100;"5";"No Information";"no";"yes";"STM32";"
";"Да";"2019-05-06"
"u_Fanuc-2";"";407501603;41;11;46;110;70;-1498;87;100;"5";"";"да";"No information";";";"No Information";"--";"2019-10-27"
"machineXDK9";"Workshop-4";668063980;46;36;25;1720;87;1692;46;59;"3";"";"нет";"--";",";"YES";"-";"2020-03-30"
"u_Bosch19";"";838322698;14;35;81;4925;27;2716;94;44;"220";"нет";"No Information";"no";"ESP8266";"0";"
";"2018-07-17"
"PLCFanuc#6";"Workshop_40";737260922;47;21;91;7209;94;2907;64;28;"3";"";"0";"+";"STM32";"NO";"0";"2020-10-14"
"PLC_Siemens22";"Room.39";85773114;39;6;92;2109;18;920;24;45;"5";"yes";"+";"--";";";"no";"NO";"2020-09-05"
"Iot_NewGenIoT_12";"";705404108;14;47;48;7860;74;138;51;19;"5";"no";"N/I";"YES";";";"N/I";"Нет";"2018-09-07"
"machineFanuc:15";"Room.17";529679094;11;46;88;1659;96;1591;62;64;"3";"N/I";"N/I";"yes";",";"+";"+";"2018-01-25"
"CustomerIoT/22";"Room31";110003485;24;29;92;1930;46;155;76;97;"5";"-";"yes";"YES";"ESP ";"N/I";"yes";"2020-09-11"
"PLC_FanucIoT:11";"";35755373;15;35;32;8045;100;-2378;20;32;"5";"";"0";"NO;";",";"NO";"Нет";"2018-06-29"
"PLC_-23";"Room#33";12192086;30;4;32;9258;20;-2910;60;75;"5";"NO;";" ";"апр";"STM32";"No information";"Нет";"2018-07-05"
"u_SensXiom2";"Station#29";760004152;37;44;34;2540;47;-1096;84;70;"3";"";"1";"да";"STM32";"--";"no info";"2019-04-11"
"PLC_.4";"Station#37";639614727;25;9;78;2517;39;-1266;79;33;"5";"
";"Нет";"no";"ESP8266";"no";"No Information";"2020-01-27"
"u_IoTSiemens21";"Department21";505198155;32;42;93;5097;45;1551;47;44;"3";"--";"N/I";"да";""""",";"
";"No information";"2018-11-20"
"CustomerSiemens_2";"Workshop#19";45479081;20;5;83;580;59;3053;66;51;"5";"нет";"yes";"-";"STM";"no";"NO";"2018-04-27"
"CustomerOSISoftIoT10";"Room-16";652918704;17;33;50;3112;37;-864;42;45;"5";"";"Да";"yes";"ESP8266";"да";"нет";"2020-05-11"
"machineSiemens18";"Department-39";719649626;40;27;78;8553;74;78;46;50;"220";"yes";"Да";"N/I";"ЕSP8266";" ";"No Information";"2019-09-14"
"u_IoTSiemens_23";"Station.34";620135734;33;33;70;9006;59;2922;47;56;"5";"";"Да";"
";"ESP ";"no";"Нет";"2020-08-25"
"PLCXDK Bosch.21";"Place:8";545077025;27;9;88;8575;54;1307;52;34;"3";"NO";"N/I";"Нет";""""",";"NO";"Нет";"2018-07-25"
"Iot_Fanuc.10";"Place6";226222582;6;44;26;7890;51;-1365;98;95;"5";"
";"N/I";"yes";"ЕSP8266";"No information";"no";"2017-11-16"
"Iot_IoT-1";"Room_34";521185465;31;-2;56;3550;79;-1906;51;93;"5";"нет";"YES";"No Information";"ESP ";"ЂСЏР¶Рµ";"yes";"2019-10-29"
"CustomerIIoT5";"Room:28";529328417;48;28;47;321;57;-48;26;96;"3";" ";"no info";" ";"STM";"Да";"Нет";"2020-09-19"
"machine.10";"";413887222;4;49;52;4851;83;-2255;36;59;"5";"";"NO;";"апр";"ЕSP8266";"+";"no";"2019-07-25"
"Iot_Bosch.8";"Place-36";626720728;11;39;74;6126;90;850;59;90;"3";"";"no";"yes";",";"ЂСЏР¶Рµ";"Нет";"2020-03-29"
"PLCFanuc_1";"";600150679;10;37;89;2881;58;-1597;81;88;"220";"";"да";"апр";"ESP32";" ";"1";"2019-12-26"
"CustomerCISS Bosch-14";"";324415581;6;32;95;6570;56;-2531;19;96;"5";"Да";"апр";"
";"ESP ";"No Information";"-";"2019-02-22"
"Iot_CISS Bosch10";"Station_27";23719271;47;7;55;5480;29;518;59;45;"220";"";"да";"No information";"STM32";"N/I";"no";"2020-07-31"
"PLC_XDK Bosch_16";"Department.8";603503382;6;-2;28;6561;44;2031;22;76;"5";"no";"no";"no";"ESP ";"нет";"Да";"2019-05-04"
"Iot_IoT#14";"Room35";513864094;19;5;44;9306;85;-1416;42;27;"5";"yes";"--";"-";"STM";"+";" ";"2019-06-22"
"PLCIIoT9";"Place_14";876698367;5;6;82;762;18;2446;37;58;"5";"";"--";"yes";"ESP8266";"yes";"0";"2020-08-13"
"u_GPDI51#18";"Room-18";479879056;35;34;53;9634;59;-1097;67;74;"3";"Да";"Да";"ЂСЏР¶Рµ";",";"N/I";"No Information";"2018-11-20"
"u_Bosch:2";"Room#15";58572591;10;17;51;2503;18;-892;94;78;"5";"N/I";"нет";"
";"STM";"YES";"Да";"2018-06-22"
"PLCNewGenIoT-22";"";724807057;44;48;46;7654;85;-1446;61;32;"5";"no";"YES";"Да";"STM32";"--";"Нет";"2020-03-15"
"CustomerIoTSiemens#5";"";250671409;36;23;54;7120;35;-526;55;66;"220";"";"1";"1";"STM32";"ЂСЏР¶Рµ";"
";"2020-10-04"
"machineSensXiom.10";"";489676126;15;44;64;3144;89;2100;73;39;"3";"no";"no info";"нет";"ESP ";"no info";"да";"2017-11-15"
"machineIIoT#15";"";206595978;34;27;83;5864;39;1502;39;44;"3";"";"no";"ЂСЏР¶Рµ";"ESP8266";"NO;";"no";"2019-10-08"
"u_FanucIoT:2";"";544331672;36;-3;39;9304;66;-477;60;55;"5";"yes";"YES";"N/I";"ЕSP8266";"-";"N/I";"2018-02-26"
"CustomerFanuc_10";"";166818727;7;27;36;8666;83;-329;36;27;"3";"1";"yes";"no";"ЕSP8266";"no info";"No information";"2019-04-01"
"PLCFestoR26719";"Room#19";229977909;19;29;76;3790;53;1800;43;90;"3";"";"Нет";"+";";";"NO;";"NO";"2018-01-05"
"PLCNewGenIoT1";"Department.29";838092882;5;19;62;4861;45;-284;38;86;"5";"";"Нет";"No Information";"ESP32";"1";"-";"2020-02-19"
"CustomerSiemens-21";"";466944370;39;14;49;4681;84;2247;66;82;"5";"no info";"Нет";"no info";"STM";"NO;";"NO;";"2019-01-06"
"CustomerIIoT11";"Department/33";256794099;3;35;94;5667;71;-1970;51;50;"5";"No information";"NO;";"NO";"ESP ";"нет";"-";"2018-05-24"
"machineFestoR26710";"Department-41";217548602;24;16;49;5116;28;880;25;82;"5";"-";"ЂСЏР¶Рµ";"No information";"STM";"no";"yes";"2018-11-04"
"Iot_IoTSiemens-17";"Place#8";458374073;44;24;28;2176;75;-3098;39;47;"5";"";"--";"да";"STM32";"1";" ";"2019-11-14"
"PLC_XDK Bosch.17";"Department38";192910156;4;17;27;7157;82;483;62;69;"5";" ";"апр";"+";"STM";"+";"N/I";"2019-04-27"
"PLC_CISS Bosch#4";"";323769899;14;29;47;2920;26;1709;30;62;"3";" ";"N/I";"no";""""",";"--";"--";"2020-05-31"
"machine#12";"Room.42";882500987;7;35;27;5932;25;1893;42;20;"5";" ";"YES";"
";",";"No information";"No Information";"2019-01-17"
"Iot_Siemens-23";"Workshop-25";886817878;34;47;70;575;36;293;96;54;"5";"No Information";"no info";"Да";"ESP ";"no info";"Нет";"2020-09-07"
"PLC_NewGenIoT_10";"";267091885;8;23;72;2133;74;1590;81;68;"3";"-";"No Information";"+";""""",";"+";"Нет";"2019-05-07"
"PLC_XDK Bosch4";"Workshop_3";813733089;16;29;76;4158;46;704;37;100;"220";"--";"no";"no info";"ЕSP8266";"0";"NO;";"2020-04-30"
"PLC_IIoT-18";"Room:16";884654327;24;46;62;192;46;1858;80;47;"5";"no";"yes";"нет";"ESP ";"0";" ";"2020-07-07"
"CustomerIoTSiemens/5";"";588375450;5;5;75;8340;34;1877;67;96;"3";"";" ";"+";"STM32";"NO";"NO";"2020-06-17"
"machineNewGenIoT:11";"Workshop:40";613277416;17;15;81;8903;84;2626;28;36;"3";"ЂСЏР¶Рµ";" ";"--";"STM";"yes";"yes";"2018-05-20"
"PLCCNC12";"Workshop-23";701267606;5;15;85;5523;77;219;54;49;"220";"Да";"да";"No Information";""""",";"no";"Да";"2019-02-21"
"PLC_CISS Bosch#18";"";60296258;48;31;46;3599;60;-2487;28;34;"5";"Нет";"
";"no";"ESP8266";"no";"no";"2019-06-21"
"machineFanuc#20";"";147170917;45;18;99;7800;74;6;18;80;"5";"";"
";"0";"STM32";"да";"
";"2019-08-01"
"CustomerGPDI51:10";"Department.9";364607817;24;25;28;2624;55;902;33;66;"3";"no info";"No Information";"yes";"STM";"--";"Да";"2020-08-03"
"Iot_/16";"Place_35";667671153;3;43;99;776;74;-1953;40;46;"220";"Нет";"no";" ";""""",";"1";"no info";"2018-03-01"
"PLC_FestoR267#20";"Station12";793609639;24;39;99;5380;35;-1219;22;42;"3";"";"Да";"No information";"STM32";"yes";"N/I";"2017-10-29"
"u_Bosch_17";"Workshop#40";74184689;23;9;54;8562;39;1494;62;72;"5";"Нет";"Да";"NO";"STM";" ";"апр";"2020-05-07"
"u_CNC_21";"";815326287;22;48;52;7161;38;767;23;24;"5";"";"да";"N/I";"ESP8266";"YES";"апр";"2018-08-21"
"machineXDK-10";"Place:21";525573934;32;10;26;1698;76;-1513;38;62;"5";"";"ЂСЏР¶Рµ";"yes";""""",";"N/I";"No information";"2020-10-16"
"Iot_IoT-12";"";282713966;43;50;54;9657;75;-1974;59;45;"220";"да";"нет";"No Information";"ЕSP8266";"NO";"yes";"2019-03-30"
"Iot_OSISoftIoT13";"";877697636;20;-3;65;5160;68;-1308;43;58;"5";"";"+";"no";"STM";"no";"+";"2018-07-02"
"Customer#15";"Station_30";652110654;33;25;49;6046;79;2460;81;22;"220";"--";"--";"--";"ESP32";"-";"yes";"2018-11-02"
"machineGPDI51/2";"";57223635;42;20;42;7526;52;-336;47;86;"3";"no";"ЂСЏР¶Рµ";"да";"STM";"-";"yes";"2018-10-08"
"CustomerSiemens14";"Station30";577148737;4;24;47;5515;87;1339;84;71;"5";"";"NO;";"No information";"ESP32";"ЂСЏР¶Рµ";"ЂСЏР¶Рµ";"2020-07-13"
"Iot_Siemens/8";"Workshop23";888376680;12;30;70;5025;34;-187;46;61;"3";"";"Нет";"yes";""""",";"NO";"да";"2019-09-23"
"u_FanucIoT-16";"Station.34";761391177;30;8;98;9004;61;2482;66;86;"3";"NO";"NO;";"0";";";"NO;";"No information";"2019-06-07"
"CustomerIoTSiemens2";"Room31";446371674;27;37;87;882;78;1036;85;64;"3";"NO";"no";"
";"ESP ";"Нет";"NO;";"2020-09-07"
"PLCXDK:8";"Department40";532965476;6;11;69;3713;100;-1244;33;81;"220";"--";"no";"NO;";"ЕSP8266";"no";"NO;";"2020-03-27"
"u_NewGenIoT.10";"Workshop#28";547278233;6;44;50;5815;73;21;34;23;"3";"Нет";"--";"yes";"STM32";"NO";"No information";"2019-08-01"
"PLCSensXiom_16";"Room39";777772571;39;11;82;3014;46;854;60;98;"220";"";"-";"+";";";"No information";"no";"2017-12-15"
"CustomerVersaIoT21";"Place-9";48354005;16;22;53;8176;73;1296;62;34;"5";"";"N/I";"yes";"ESP ";"yes";"0";"2019-07-13"
"PLCFanuc5";"";800884768;14;28;34;7097;60;-2621;66;90;"3";"";"
";" ";"ЕSP8266";"yes";"YES";"2020-10-21"
"u_Fanuc-21";"";558592693;14;23;87;4426;34;-1300;45;40;"220";"";"-";"no";"ESP32";"
";"+";"2020-03-26"
"Customer-5";"Department/33";590504003;3;20;75;6436;77;829;78;76;"220";"YES";"NO;";"
";"STM32";"+";"yes";"2019-08-07"
"CustomerGPDI5120";"Workshop.9";254361303;47;48;67;2519;44;304;79;64;"5";"";"no";"N/I";",";"YES";"No Information";"2020-08-20"
"CustomerFestoR26717";"Workshop-37";202025008;22;46;59;8338;76;-2591;73;87;"5";"yes";"no";"yes";"ESP32";"NO";"No information";"2018-01-07"
"PLC:22";"Workshop4";102400093;49;39;31;3514;49;-2793;92;67;"5";"";"NO;";"No Information";"ESP ";" ";"апр";"2018-07-11"
"Iot_FestoR2673";"";479433750;6;27;93;7752;33;-2019;33;43;"5";"";"NO";"да";"STM";"--";"апр";"2019-09-18"
"CustomerNewGenIoT:12";"";640001362;34;42;90;9187;70;-2357;36;27;"5";"";"ЂСЏР¶Рµ";"ЂСЏР¶Рµ";"STM";"YES";"yes";"2018-02-03"
"PLC_Siemens-6";"Room#24";735931144;22;36;28;7931;25;2101;30;81;"220";"да";"апр";"yes";""""",";"no";"NO;";"2018-12-03"
"machineXDK-22";"Room.15";613655527;38;31;49;1826;81;2837;67;63;"220";"NO;";"да";"
";"STM32";"ЂСЏР¶Рµ";"no";"2020-10-20"
"CustomerCISS Bosch11";"";18491949;37;0;44;7171;36;984;100;40;"220";"NO;";"N/I";" ";"STM";"yes";"no";"2018-06-28"
"machineIoTSiemens#14";"Room#28";375095295;13;38;41;925;94;2026;97;100;"3";"No Information";"No information";"ЂСЏР¶Рµ";""""",";"нет";"N/I";"2019-09-20"
"CustomerIoTSiemens-15";"";190581704;17;2;51;9964;58;-1125;93;98;"3";"";"Нет";"--";"STM";"N/I";"+";"2020-01-24"
"machineNewGenIoT:14";"Place-6";863060641;2;30;47;4411;60;-915;61;86;"220";"";"No Information";"no";"ESP8266";"--";"Да";"2019-11-22"
"Iot_FanucIoT_13";"Room18";892513934;45;3;97;6640;22;2301;63;87;"5";"NO;";"-";"NO;";"ESP ";"no";"yes";"2020-03-17"
"machineNewGenIoT/15";"";896218888;21;40;66;2824;63;-1351;98;32;"5";"";"No information";"no";";";"NO;";"no";"2020-05-22"
"machineSiemens#9";"Place.11";676986764;13;14;100;786;41;510;39;61;"3";"";"1";" ";",";"-";"NO";"2017-10-27"
"CustomerIIoT_2";"";375367264;36;30;89;419;100;-1564;100;37;"5";"yes";"yes";"0";"STM32";"no info";"--";"2017-12-26"
"Iot_OSISoftIoT12";"Workshop36";178449325;34;47;88;7941;25;2165;84;31;"5";"no info";"Нет";"NO;";"ESP32";"
";"NO;";"2019-12-04"
"Iot_Bosch8";"Department:32";741884178;19;36;60;6307;76;-1828;57;64;"5";"нет";"
";"ЂСЏР¶Рµ";"STM32";"yes";"ЂСЏР¶Рµ";"2019-03-17"
"PLC_-2";"Department/25";868017550;24;19;100;1789;18;-2188;75;41;"220";"";" ";"N/I";"STM";"--";"Нет";"2019-02-23"
"machineSensXiom/22";"Place.5";524608815;14;1;49;7691;23;2924;54;40;"220";"";"No Information";"ЂСЏР¶Рµ";"STM";"NO;";"+";"2019-10-22"
"CustomerFanucIoT#18";"";492936617;47;45;74;1929;95;-2632;81;95;"3";"ЂСЏР¶Рµ";"YES";"1";";";"NO";"Нет";"2018-01-12"
"PLCCNC:23";"";115511082;31;36;76;2781;77;1359;35;18;"3";"no";"0";"
";"ESP ";"YES";"no";"2019-08-02"
"Iot_Bosch:7";"Station#34";286065742;1;10;90;7855;36;3034;81;25;"3";"N/I";"Да";"
";""""",";"yes";"Да";"2018-08-15"
"Iot_IIoT:22";"";204016881;28;44;78;3142;30;-766;58;34;"5";" ";"0";"+";";";"Да";"ЂСЏР¶Рµ";"2020-02-26"
"u_FestoR267.8";"Workshop_21";347745115;17;35;76;2813;41;-2671;87;77;"3";"No Information";"yes";"апр";""""",";"yes";"--";"2020-07-06"
"Iot_#19";"Station-20";64547752;30;0;88;8649;34;-419;48;26;"220";"YES";"0";"ЂСЏР¶Рµ";"ЕSP8266";"0";"да";"2018-03-05"
"machineIoT10";"Department/13";140479845;33;45;93;8603;59;-233;45;47;"3";"Нет";"--";"нет";"STM";"апр";"+";"2018-05-17"
"u_Festo_18";"Station-14";156540426;15;11;65;4731;40;-790;27;24;"220";"";"Да";"+";",";"0";"апр";"2017-11-18"
"Iot_IoTSiemens/18";"";244387749;2;27;96;1957;71;-137;26;31;"220";"No Information";"yes";"ЂСЏР¶Рµ";""""",";"1";"--";"2019-07-13"
"CustomerIoTSiemens/14";"Station_35";610782214;21;7;97;6405;28;1820;20;35;"220";"No information";"NO";"нет";",";"yes";"No Information";"2020-09-15"
"u_NewGenIoT/13";"";40754210;36;5;42;313;29;-1481;55;40;"3";"0";"1";"0";"ESP8266";"да";"yes";"2019-08-06"
"PLCFanucIoT_23";"Department11";289653861;41;10;86;5911;39;-325;60;32;"3";"N/I";"Да";"No Information";""""",";"апр";"No information";"2019-03-02"
"Iot_IoTSiemens.9";"Place#10";55938325;17;44;28;2728;76;93;63;49;"3";"";"да";"0";"STM32";"нет";"ЂСЏР¶Рµ";"2017-11-01"
"PLC_CNC17";"";649232048;26;15;32;9005;97;20;81;32;"5";"";"No information";"N/I";",";"no info";"No Information";"2018-09-23"
"Iot_NewGenIoT7";"Workshop39";64583768;34;20;81;9962;29;1151;39;81;"3";"Да";"no";"Да";"STM";"0";"No Information";"2017-11-18"
"Customer:21";"";717955;14;17;89;704;37;-1581;87;68;"5";"no";"--";"--";""""",";"+";"--";"2017-10-30"
"machineFanucIoT11";"";35084347;22;2;37;3606;81;-783;23;45;"3";"no";"NO";"NO";"ЕSP8266";"апр";"
";"2020-09-10"
"PLC_IIoT6";"";223795312;1;48;77;3795;66;2410;80;88;"3";"";"
";"No Information";"STM";"NO";"апр";"2020-01-25"
"PLC_FestoR267-11";"";381961371;35;30;33;2278;77;2229;46;95;"3";"N/I";"YES";"No information";"STM32";"да";"да";"2020-06-03"
"PLC_IIoT16";"";344585535;43;24;43;5382;37;-2922;27;86;"3";"Да";"No information";"--";",";"ЂСЏР¶Рµ";"yes";"2018-03-27"
"u_OSISoftIoT-3";"";676192303;44;29;45;5788;24;-1138;41;66;"220";"";"апр";"--";";";"+";"NO;";"2018-08-18"
"PLCFanucIoT11";"";269215915;19;13;99;3303;83;1015;44;60;"5";"";"0";"no";"ESP32";"0";"--";"2018-04-29"
"machineBosch_15";"Station.38";666216903;8;24;51;5513;71;1834;38;29;"220";"";"апр";"1";"ЕSP8266";"no";"-";"2020-05-29"
"CustomerCISS Bosch/19";"Room/24";773816195;8;15;60;3068;90;1589;52;76;"5";"";"+";"no info";",";"Нет";"yes";"2020-07-31"
"CustomerFesto15";"";712465695;21;-3;31;1281;59;508;50;23;"3";"N/I";"N/I";"апр";""""",";"No Information";"yes";"2018-08-31"
"PLC_XDK Bosch:5";"";226835510;44;48;86;8910;82;2930;81;69;"220";"";"-";" ";""""",";" ";"да";"2019-02-08"
"u_FanucIoT:19";"";322486228;45;23;77;3233;45;-2681;37;28;"3";"ЂСЏР¶Рµ";" ";"no info";",";"No Information";"No Information";"2019-01-04"
"Iot_FestoR267.6";"";305953996;48;17;61;9486;30;-2741;19;31;"3";"--";"NO";"+";""""",";"да";"NO";"2020-09-30"
"Iot_FanucIoT/11";"Place:14";554825802;37;27;28;5277;89;750;96;18;"220";" ";"NO;";"нет";"ESP ";"+";"
";"2018-08-06"
"PLCSiemens9";"Station:4";790715993;31;14;41;4993;43;-1391;33;87;"5";"+";"NO";"
";"STM32";"апр";"-";"2018-03-31"
"PLC_FestoR267_17";"Place/9";109894090;46;25;44;4031;77;-3085;30;29;"220";"ЂСЏР¶Рµ";"-";"no info";"ESP32";"No information";"N/I";"2019-11-04"
"machineCISS Bosch_6";"Department#14";721751933;3;3;80;8511;100;-1579;64;95;"220";"";"Нет";"NO";""""",";"ЂСЏР¶Рµ";"0";"2019-07-05"
"PLCVersaIoT_9";"";623505070;23;33;54;7407;47;-1379;84;52;"3";"no info";"--";"
";""""",";"No information";"нет";"2020-06-28"
"PLC_SensXiom/23";"";521941937;25;21;25;3165;55;2755;29;78;"5";"Да";"NO;";"Да";""""",";"-";"да";"2018-03-02"
"u_XDK Bosch_20";"";706129391;41;37;36;9635;66;-393;62;74;"5";"";"No information";"no info";"STM32";"N/I";"+";"2017-11-29"
"PLC_CISS Bosch17";"";772633768;16;17;90;3057;99;-2969;18;67;"3";"";"--";"no info";",";"No Information";"NO;";"2018-12-27"
"u_IoT-14";"";441170813;35;41;44;7874;99;312;44;93;"3";"нет";"Да";"0";"STM";"да";"Да";"2019-09-30"
"CustomerSiemens/7";"";884860993;6;6;31;5079;72;542;50;84;"5";"No Information";"YES";"апр";"ESP8266";"NO";"нет";"2018-04-24"
"Iot_XDK-22";"";2506782;17;35;85;3748;39;110;27;70;"3";"";"No information";"1";"ЕSP8266";"--";"no";"2018-11-29"
"PLC_Fanuc5";"Station_18";317436508;9;19;79;5766;88;509;97;53;"220";" ";"-";"ЂСЏР¶Рµ";";";" ";"YES";"2018-05-22"
"CustomerGPDI51/7";"";40172267;45;37;70;1436;94;-446;73;21;"220";"NO";"No information";"+";"ESP8266";"no";"no";"2020-08-07"
"machineIoT-7";"";72108747;2;9;61;9894;100;-2404;72;85;"3";"";"NO";"No Information";"ESP ";"no";"--";"2020-01-14"
"machineFanuc_10";"Workshop_12";273461125;40;36;59;9454;68;-224;37;35;"5";"NO;";"No information";"апр";"STM";"
";"yes";"2020-08-02"
"machineFesto#18";"";741076653;46;49;90;6914;29;-1039;80;19;"3";"";"-";"нет";"ESP32";"no";"NO;";"2020-07-24"
"machineFesto.3";"Station#4";573715428;31;0;45;5898;27;-747;88;55;"3";"NO";"-";"No Information";"ESP32";"NO;";"0";"2019-04-19"
"PLC_Bosch_20";"Workshop_24";320711604;23;45;96;2842;58;-2992;34;28;"3";"YES";"Нет";"0";"STM32";"No information";"NO";"2018-04-23"
"machineFanuc2";"Room.15";454348697;26;26;72;4595;30;765;74;85;"5";"YES";"Да";"no";"ЕSP8266";"NO;";"
";"2018-06-23"
"machineOSISoftIoT/14";"";620312274;25;32;37;5441;59;-2067;73;42;"5";"";"да";"No information";""""",";"нет";"NO;";"2019-01-02"
"CustomerBosch#8";"Department31";76161433;45;48;41;7627;22;1220;39;60;"5";" ";"1";"-";""""",";" ";" ";"2017-11-24"
"u_IIoT/13";"";13938059;8;33;67;2170;24;450;47;85;"3";"no info";"no info";"Нет";",";"--";"-";"2017-12-31"
"CustomerFestoR267/22";"Workshop/26";380139240;12;48;62;774;68;-2170;93;18;"5";"да";"no";"NO";",";"+";"ЂСЏР¶Рµ";"2017-12-29"
"CustomerFanucIoT#1";"Workshop_20";456805323;2;-3;53;5337;95;234;84;55;"5";"да";"No Information";"
";"ESP32";"да";"no";"2018-09-11"
"PLCCNC13";"Room-26";738341213;13;30;53;8809;29;-2078;91;22;"3";"No information";"апр";"N/I";",";"no";"
";"2020-09-18"
"Customer#19";"";441256007;24;8;51;1533;59;-2952;26;75;"5";"";"yes";"no info";";";"yes";"No information";"2018-12-04"
"PLCFanuc-20";"";319125475;20;45;92;577;27;1429;21;57;"5";"";"NO";"да";"STM";"1";"-";"2020-03-12"
"PLC_IoT/1";"";696378893;6;38;93;8498;91;-2025;50;69;"3";"";"no";"нет";"ESP8266";"No information";"да";"2019-02-27"
"PLC_Festo#22";"Place/37";443898916;39;48;33;7819;69;138;58;37;"3";"";"0";"NO;";",";"no";"no";"2019-05-19"
"PLCCISS Bosch.14";"Place/40";850043597;17;30;52;2359;97;-572;82;65;"3";"";"-";"да";";";"YES";"да";"2020-03-26"
"PLCSiemens2";"Room/29";506894229;20;19;97;3434;67;-2509;30;28;"5";"";"yes";"N/I";""""",";"нет";"N/I";"2017-12-31"
"CustomerVersaIoT/4";"Department_38";664274898;17;20;49;181;43;-36;79;71;"220";"--";"no";"No Information";",";"yes";"
";"2020-10-20"
"PLC_GPDI51-8";"Place#15";183003889;31;46;79;137;65;-654;47;93;"5";"";"да";"no";"ESP32";"yes";"YES";"2020-05-27"
"Iot_GPDI51.14";"Department_41";460483831;23;4;46;9494;53;-781;86;55;"5";"yes";"no";"N/I";"STM32";"no";"да";"2020-08-10"
"CustomerVersaIoT.21";"";125647849;28;41;36;8109;89;-2565;58;100;"220";"";"NO;";"да";"ESP ";"ЂСЏР¶Рµ";"yes";"2019-12-04"
"PLCOSISoftIoT/18";"Room13";296455304;17;6;26;5405;57;2262;47;72;"5";"";"yes";"да";";";"NO;";"--";"2020-07-23"
"CustomerFestoR267.5";"";270375089;48;2;26;8525;45;-1570;64;17;"5";"+";"NO;";"1";"STM";"Нет";"N/I";"2019-10-09"
"CustomerGPDI51_9";"Room_8";563398951;25;37;95;3747;55;-1854;68;42;"220";"";"0";"ЂСЏР¶Рµ";"STM32";"1";"NO;";"2020-07-17"
"PLC_GPDI51:15";"";629659743;28;23;100;1461;20;1173;98;54;"5";"";"нет";"no";"ЕSP8266";" ";"+";"2019-09-03"
